Date document;Etablissement ligne doc.;Code article;Code-barres article;Taille;Couleur;Saison;
01/02/2026;021;22198;6191114630154;M;695;25H;;1,00;
01/02/2026;021;22201;6191114630437;XL;995;25H;;1,00;
01/02/2026;021;22201;6191114630468;3XL;815;25H;;1,00;
01/02/2026;021;22207;6191114640474;XL;880;25H;;1,00;
01/02/2026;021;22211;6191114641396;XL;694;25H;;1,00;
01/02/2026;021;22216;6191114642751;XL;I255;25H;;1,00;
01/02/2026;021;22223;6191114643512;M;645;25H;;1,00;
01/02/2026;021;22223;6191114643536;M;995;25H;;1,00;
01/02/2026;021;22229;6191114644021;XL;995;25H;;1,00;
01/02/2026;021;22240;6191114645141;XL;010;25H;;-1,00;
01/02/2026;021;22243;6191114647756;M;215;25H;;1,00;
01/02/2026;021;22250;6191114649545;S;815;25H;;1,00;
01/02/2026;021;22250;6191114649576;M;815;25H;;1,00;
01/02/2026;021;22250;6191114649590;M;784;25H;;1,00;
01/02/2026;021;22257;6191114650503;M;I350;25H;;2,00;
01/02/2026;021;22257;6191114650558;L;I195;25H;;1,00;
01/02/2026;021;22257;6191114650565;XL;I350;25H;;1,00;
01/02/2026;021;22257;6191114650596;XXL;I350;25H;;1,00;
01/02/2026;021;22257;6191114650633;3XL;I740;25H;;1,00;
01/02/2026;021;22257;6191114650640;3XL;I195;25H;;1,00;
01/02/2026;021;22260;6191114651067;S;815;25H;;1,00;
01/02/2026;021;22261;6191114651258;L;385;25H;;1,00;
01/02/2026;021;22262;6191114651357;M;385;25H;;1,00;
